Eco-drive file
1606  1
1	713	01110	1	1	1	498	1	1	1	1	1	300
2	2257	01110	1	1	1	462	1	1	1	1	1	300
3	3111	01110	1	1	1	956	1	1	1	1	1	300
4	3558	01110	1	1	1	778	1	1	1	1	1	300
5	717	01110	1	2	1	512	1	1	1	1	1	300
6	1526	01110	1	2	1	778	1	1	1	1	1	300
7	2851	01110	1	2	1	832	1	1	1	1	1	300
8	3556	01110	1	2	1	246	1	1	1	1	1	300
9	2260	01110	1	3	1	246	1	1	1	1	1	300
10	2263	01110	1	3	1	339	1	1	1	1	1	300
11	3132	01110	1	3	1	111	1	1	1	1	1	300
12	1236	01110	1	4	1	111	1	1	1	1	1	300
13	2258	01110	1	4	1	338	1	1	1	1	1	300
14	3555	01110	1	4	1	530	1	1	1	1	1	300
15	777	01110	1	5	1	809	1	1	1	1	1	300
16	2259	01110	1	5	1	530	1	1	1	1	1	300
17	2822	01110	1	5	1	684	1	1	1	1	1	300
18	3418	01110	1	5	1	591	1	1	1	1	1	300
19	776	01110	1	6	1	208	1	1	1	1	1	300
20	2256	01110	1	6	1	591	1	1	1	1	1	300
21	3174	01110	1	6	1	782	1	1	1	1	1	300
22	3417	01110	1	6	1	381	1	1	1	1	1	300
23	774	01110	1	7	1	193	1	1	1	1	1	300
24	2043	01110	1	7	1	459	1	1	1	1	1	300
25	2846	01110	1	7	1	135	1	1	1	1	1	300
26	2852	01110	1	7	1	566	1	1	1	1	1	300
27	760	01110	1	8	1	441	1	1	1	1	1	300
28	2853	01110	1	8	1	366	1	1	1	1	1	300
29	3119	01110	1	8	1	783	1	1	1	1	1	300
30	567	01110	1	9	1	688	1	1	1	1	1	300
31	1744	01110	1	9	1	783	1	1	1	1	1	300
32	2642	01110	1	9	1	813	1	1	1	1	1	300
33	3256	01110	1	9	1	795	1	1	1	1	1	300
34	518	01110	1	10	1	118	1	1	1	1	1	300
35	566	01110	1	10	1	102	1	1	1	1	1	300
36	1797	01110	1	10	1	319	1	1	1	1	1	300
37	2636	01110	1	10	1	515	1	1	1	1	1	300
38	1039	01110	1	11	1	1068	1	1	1	1	1	300
39	1517	01110	1	11	1	795	1	1	1	1	1	300
40	2633	01110	1	11	1	708	1	1	1	1	1	300
41	2987	01110	1	11	1	319	1	1	1	1	1	300
42	744	01110	1	12	1	198	1	1	1	1	1	300
43	2045	01110	1	12	1	1174	1	1	1	1	1	300
44	2048	01110	1	12	1	381	1	1	1	1	1	300
45	3414	01110	1	12	1	830	1	1	1	1	1	300
46	527	01110	1	13	1	515	1	1	1	1	1	300
47	568	01110	1	13	1	403	1	1	1	1	1	300
48	2638	01110	1	13	1	725	1	1	1	1	1	300
49	3120	01110	1	13	1	804	1	1	1	1	1	300
50	731	01110	1	14	1	440	1	1	1	1	1	300
51	2047	01110	1	14	1	830	1	1	1	1	1	300
52	2847	01110	1	14	1	459	1	1	1	1	1	300
53	3208	01110	1	14	1	861	1	1	1	1	1	300
54	761	01110	1	15	1	342	1	1	1	1	1	300
55	771	01110	1	15	1	457	1	1	1	1	1	300
56	780	01110	1	15	1	441	1	1	1	1	1	300
57	2835	01110	1	15	1	204	1	1	1	1	1	300
58	738	01110	1	16	1	212	1	1	1	1	1	300
59	2813	01110	1	16	1	682	1	1	1	1	1	300
60	2820	01110	1	16	1	303	1	1	1	1	1	300
61	3420	01110	1	16	1	342	1	1	1	1	1	300
62	520	01110	1	17	1	339	1	1	1	1	1	300
63	1796	01110	1	17	1	708	1	1	1	1	1	300
64	2626	01110	1	17	1	305	1	1	1	1	1	300
65	3257	01110	1	17	1	555	1	1	1	1	1	300
66	1829	01110	1	18	1	457	1	1	1	1	1	300
67	2044	01110	1	18	1	861	1	1	1	1	1	300
68	3017	01110	1	18	1	342	1	1	1	1	1	300
69	737	01110	1	19	1	682	1	1	1	1	1	300
70	2807	01110	1	19	1	327	1	1	1	1	1	300
71	3413	01110	1	19	1	440	1	1	1	1	1	300
72	3415	01110	1	19	1	342	1	1	1	1	1	300
73	1777	01110	1	20	1	398	1	1	1	1	1	300
74	1779	01110	1	20	1	250	1	1	1	1	1	300
75	3238	01110	1	20	1	403	1	1	1	1	1	300
76	3243	01110	1	20	1	204	1	1	1	1	1	300
77	1507	01110	1	21	1	406	1	1	1	1	1	300
78	1781	01110	1	21	1	403	1	1	1	1	1	300
79	3212	01110	1	21	1	397	1	1	1	1	1	300
80	3237	01110	1	21	1	82	1	1	1	1	1	300
81	743	01110	1	22	1	309	1	1	1	1	1	300
82	746	01110	1	22	1	549	1	1	1	1	1	300
83	3432	01110	1	22	1	407	1	1	1	1	1	300
84	3520	01110	1	22	1	808	1	1	1	1	1	300
85	740	01110	1	23	1	407	1	1	1	1	1	300
86	3116	01110	1	23	1	803	1	1	1	1	1	300
87	3421	01110	1	23	1	403	1	1	1	1	1	300
88	3447	01110	1	23	1	803	1	1	1	1	1	300
89	1237	01110	1	24	1	188	1	1	1	1	1	300
90	1658	01110	1	24	1	291	1	1	1	1	1	300
91	2818	01110	1	24	1	309	1	1	1	1	1	300
92	751	01110	1	25	1	300	1	1	1	1	1	300
93	2266	01110	1	25	1	288	1	1	1	1	1	300
94	3063	01110	1	25	1	188	1	1	1	1	1	300
95	747	01110	1	26	1	789	1	1	1	1	1	300
96	779	01110	1	26	1	767	1	1	1	1	1	300
97	2829	01110	1	26	1	402	1	1	1	1	1	300
98	3563	01110	1	26	1	308	1	1	1	1	1	300
99	739	01110	1	27	1	403	1	1	1	1	1	300
100	2821	01110	1	27	1	342	1	1	1	1	1	300
101	3209	01110	1	27	1	642	1	1	1	1	1	300
102	3438	01110	1	27	1	792	1	1	1	1	1	300
103	1778	01110	1	28	1	82	1	1	1	1	1	300
104	1975	01110	1	28	1	316	1	1	1	1	1	300
105	3094	01110	1	28	1	85	1	1	1	1	1	300
106	1644	01110	1	29	1	401	1	1	1	1	1	300
107	3093	01110	1	29	1	85	1	1	1	1	1	300
108	3355	01110	1	29	1	233	1	1	1	1	1	300
109	563	01110	1	30	1	810	1	1	1	1	1	300
110	1780	01110	1	30	1	204	1	1	1	1	1	300
111	3242	01110	1	30	1	92	1	1	1	1	1	300
112	3245	01110	1	30	1	141	1	1	1	1	1	300
113	565	01110	1	31	1	400	1	1	1	1	1	300
114	1784	01110	1	31	1	602	1	1	1	1	1	300
115	3101	01110	1	31	1	201	1	1	1	1	1	300
116	3244	01110	1	31	1	810	1	1	1	1	1	300
117	2051	01110	1	32	1	642	1	1	1	1	1	300
118	2808	01110	1	32	1	342	1	1	1	1	1	300
119	2811	01110	1	32	1	266	1	1	1	1	1	300
120	3117	01110	1	32	1	630	1	1	1	1	1	300
121	764	01110	1	33	1	191	1	1	1	1	1	300
122	1745	01110	1	33	1	630	1	1	1	1	1	300
123	2842	01110	1	33	1	111	1	1	1	1	1	300
124	3289	01110	1	33	1	406	1	1	1	1	1	300
125	533	01110	1	34	1	231	1	1	1	1	1	300
126	535	01110	1	34	1	407	1	1	1	1	1	300
127	1831	01110	1	34	1	809	1	1	1	1	1	300
128	3172	01110	1	34	1	846	1	1	1	1	1	300
129	440	01110	1	35	1	233	1	1	1	1	1	300
130	1476	01110	1	35	1	279	1	1	1	1	1	300
131	2565	01110	1	35	1	270	1	1	1	1	1	300
132	3210	01110	1	35	1	401	1	1	1	1	1	300
133	1980	01110	1	36	1	124	1	1	1	1	1	300
134	1981	01110	1	36	1	284	1	1	1	1	1	300
135	3356	01110	1	36	1	279	1	1	1	1	1	300
136	562	01110	1	37	1	813	1	1	1	1	1	300
137	1256	01110	1	37	1	110	1	1	1	1	1	300
138	3360	01110	1	37	1	124	1	1	1	1	1	300
139	3361	01110	1	37	1	404	1	1	1	1	1	300
140	554	01110	1	38	1	201	1	1	1	1	1	300
141	1795	01110	1	38	1	804	1	1	1	1	1	300
142	3246	01110	1	38	1	407	1	1	1	1	1	300
143	3359	01110	1	38	1	813	1	1	1	1	1	300
144	530	01110	1	39	1	481	1	1	1	1	1	300
145	1698	01110	1	39	1	805	1	1	1	1	1	300
146	1794	01110	1	39	1	408	1	1	1	1	1	300
147	2666	01110	1	39	1	804	1	1	1	1	1	300
148	529	01110	1	40	1	555	1	1	1	1	1	300
