Eco-drive file
1606  1
169	1979	11100	1	45	1	404	1	1	1	1	1	300
170	3357	11100	1	45	1	405	1	1	1	1	1	300
171	551	11100	1	46	1	54	1	1	1	1	1	300
172	2664	11100	1	46	1	203	1	1	1	1	1	300
173	2667	11100	1	46	1	107	1	1	1	1	1	300
174	3362	11100	1	46	1	357	1	1	1	1	1	300
175	1998	11100	1	47	1	65	1	1	1	1	1	300
176	1999	11100	1	47	1	98	1	1	1	1	1	300
177	2614	11100	1	47	1	178	1	1	1	1	1	300
178	1791	11100	1	48	1	805	1	1	1	1	1	300
179	1984	11100	1	48	1	407	1	1	1	1	1	300
180	2656	11100	1	48	1	125	1	1	1	1	1	300
181	3379	11100	1	48	1	206	1	1	1	1	1	300
182	525	11100	1	49	1	206	1	1	1	1	1	300
183	526	11100	1	49	1	358	1	1	1	1	1	300
184	2632	11100	1	49	1	224	1	1	1	1	1	300
185	2637	11100	1	49	1	445	1	1	1	1	1	300
186	522	11100	1	50	1	445	1	1	1	1	1	300
187	2628	11100	1	50	1	191	1	1	1	1	1	300
188	3252	11100	1	50	1	358	1	1	1	1	1	300
189	528	11100	1	51	1	358	1	1	1	1	1	300
190	1509	11100	1	51	1	408	1	1	1	1	1	300
191	2644	11100	1	51	1	693	1	1	1	1	1	300
192	3247	11100	1	51	1	805	1	1	1	1	1	300
193	534	11100	1	52	1	230	1	1	1	1	1	300
194	1834	11100	1	52	1	809	1	1	1	1	1	300
195	2635	11100	1	52	1	450	1	1	1	1	1	300
196	2641	11100	1	52	1	340	1	1	1	1	1	300
197	728	11100	1	53	1	399	1	1	1	1	1	300
198	765	11100	1	53	1	194	1	1	1	1	1	300
199	2843	11100	1	53	1	353	1	1	1	1	1	300
200	3291	11100	1	53	1	405	1	1	1	1	1	300
201	2237	11100	1	54	1	368	1	1	1	1	1	300
202	2247	11100	1	54	1	430	1	1	1	1	1	300
203	3542	11100	1	54	1	126	1	1	1	1	1	300
204	729	11100	1	55	1	99	1	1	1	1	1	300
205	2069	11100	1	55	1	199	1	1	1	1	1	300
206	2804	11100	1	55	1	119	1	1	1	1	1	300
207	2844	11100	1	55	1	399	1	1	1	1	1	300
208	766	11100	1	56	1	405	1	1	1	1	1	300
209	2838	11100	1	56	1	343	1	1	1	1	1	300
210	2839	11100	1	56	1	346	1	1	1	1	1	300
211	3268	11100	1	56	1	809	1	1	1	1	1	300
212	1656	11100	1	57	1	449	1	1	1	1	1	300
213	2238	11100	1	57	1	126	1	1	1	1	1	300
214	3040	11100	1	57	1	246	1	1	1	1	1	300
215	7	11100	1	58	1	203	1	1	1	1	1	300
216	2290	11100	1	58	1	453	1	1	1	1	1	300
217	2806	11100	1	58	1	199	1	1	1	1	1	300
218	2809	11100	1	58	1	288	1	1	1	1	1	300
219	2050	11100	1	59	1	792	1	1	1	1	1	300
220	2093	11100	1	59	1	403	1	1	1	1	1	300
221	2298	11100	1	59	1	401	1	1	1	1	1	300
222	2305	11100	1	59	1	451	1	1	1	1	1	300
223	2066	11100	1	60	1	803	1	1	1	1	1	300
224	2213	11100	1	60	1	405	1	1	1	1	1	300
225	2314	11100	1	60	1	794	1	1	1	1	1	300
226	3439	11100	1	60	1	403	1	1	1	1	1	300
227	1252	11100	1	61	1	246	1	1	1	1	1	300
228	2268	11100	1	61	1	808	1	1	1	1	1	300
229	2322	11100	1	61	1	798	1	1	1	1	1	300
230	3448	11100	1	61	1	405	1	1	1	1	1	300
231	753	11100	1	62	1	402	1	1	1	1	1	300
232	2246	11100	1	62	1	204	1	1	1	1	1	300
233	3085	11100	1	62	1	430	1	1	1	1	1	300
234	3547	11100	1	62	1	808	1	1	1	1	1	300
235	1647	11100	1	63	1	286	1	1	1	1	1	300
236	2000	11100	1	63	1	90	1	1	1	1	1	300
237	2655	11100	1	63	1	378	1	1	1	1	1	300
238	559	11100	1	64	1	340	1	1	1	1	1	300
239	1982	11100	1	64	1	334	1	1	1	1	1	300
240	2662	11100	1	64	1	402	1	1	1	1	1	300
241	3363	11100	1	64	1	469	1	1	1	1	1	300
242	754	11100	1	65	1	200	1	1	1	1	1	300
243	1805	11100	1	65	1	340	1	1	1	1	1	300
244	2621	11100	1	65	1	240	1	1	1	1	1	300
245	3269	11100	1	65	1	467	1	1	1	1	1	300
246	763	11100	1	66	1	224	1	1	1	1	1	300
247	1832	11100	1	66	1	343	1	1	1	1	1	300
248	2834	11100	1	66	1	402	1	1	1	1	1	300
249	3306	11100	1	66	1	460	1	1	1	1	1	300
250	503	11100	1	67	1	370	1	1	1	1	1	300
251	1790	11100	1	67	1	693	1	1	1	1	1	300
252	3253	11100	1	67	1	105	1	1	1	1	1	300
253	1968	11100	1	68	1	403	1	1	1	1	1	300
254	2566	11100	1	68	1	269	1	1	1	1	1	300
255	2608	11100	1	68	1	406	1	1	1	1	1	300
256	1985	11100	1	69	1	403	1	1	1	1	1	300
257	2562	11100	1	69	1	274	1	1	1	1	1	300
258	2606	11100	1	69	1	408	1	1	1	1	1	300
259	3187	11100	1	69	1	403	1	1	1	1	1	300
260	550	11100	1	70	1	469	1	1	1	1	1	300
261	553	11100	1	70	1	324	1	1	1	1	1	300
262	2658	11100	1	70	1	403	1	1	1	1	1	300
263	3099	11100	1	70	1	808	1	1	1	1	1	300
264	556	11100	1	71	1	182	1	1	1	1	1	300
265	1513	11100	1	71	1	485	1	1	1	1	1	300
266	2669	11100	1	71	1	285	1	1	1	1	1	300
267	3364	11100	1	71	1	324	1	1	1	1	1	300
268	547	11100	1	72	1	126	1	1	1	1	1	300
269	2007	11100	1	72	1	581	1	1	1	1	1	300
270	2794	11100	1	72	1	710	1	1	1	1	1	300
271	3108	11100	1	72	1	485	1	1	1	1	1	300
272	536	11100	1	73	1	132	1	1	1	1	1	300
273	537	11100	1	73	1	656	1	1	1	1	1	300
274	1792	11100	1	73	1	105	1	1	1	1	1	300
275	3384	11100	1	73	1	227	1	1	1	1	1	300
276	2092	11100	1	74	1	794	1	1	1	1	1	300
277	2096	11100	1	74	1	424	1	1	1	1	1	300
278	2306	11100	1	74	1	395	1	1	1	1	1	300
279	3441	11100	1	74	1	820	1	1	1	1	1	300
280	538	11100	1	75	1	150	1	1	1	1	1	300
281	2648	11100	1	75	1	91	1	1	1	1	1	300
282	2650	11100	1	75	1	175	1	1	1	1	1	300
283	3254	11100	1	75	1	656	1	1	1	1	1	300
284	523	11100	1	76	1	522	1	1	1	1	1	300
285	532	11100	1	76	1	566	1	1	1	1	1	300
286	2643	11100	1	76	1	150	1	1	1	1	1	300
287	2783	11100	1	76	1	688	1	1	1	1	1	300
288	762	11100	1	77	1	460	1	1	1	1	1	300
289	933	11100	1	77	1	156	1	1	1	1	1	300
290	942	11100	1	77	1	456	1	1	1	1	1	300
291	2937	11100	1	77	1	400	1	1	1	1	1	300
292	64	11100	1	78	1	201	1	1	1	1	1	300
293	2212	11100	1	78	1	798	1	1	1	1	1	300
294	2321	11100	1	78	1	813	1	1	1	1	1	300
295	3449	11100	1	78	1	424	1	1	1	1	1	300
296	540	11100	1	79	1	467	1	1	1	1	1	300
297	941	11100	1	79	1	405	1	1	1	1	1	300
298	2640	11100	1	79	1	455	1	1	1	1	1	300
299	3270	11100	1	79	1	241	1	1	1	1	1	300
300	929	11100	1	80	1	114	1	1	1	1	1	300
301	1835	11100	1	80	1	400	1	1	1	1	1	300
302	2927	11100	1	80	1	106	1	1	1	1	1	300
303	3271	11100	1	80	1	405	1	1	1	1	1	300
304	1239	11100	1	81	1	111	1	1	1	1	1	300
305	1527	11100	1	81	1	296	1	1	1	1	1	300
306	3540	11100	1	81	1	70	1	1	1	1	1	300
307	1655	11100	1	82	1	264	1	1	1	1	1	300
308	2236	11100	1	82	1	124	1	1	1	1	1	300
309	3046	11100	1	82	1	111	1	1	1	1	1	300
310	1516	11100	1	83	1	803	1	1	1	1	1	300
311	2249	11100	1	83	1	800	1	1	1	1	1	300
312	2365	11100	1	83	1	302	1	1	1	1	1	300
313	3550	11100	1	83	1	808	1	1	1	1	1	300
314	2	11100	1	84	1	382	1	1	1	1	1	300
315	1524	11100	1	84	1	599	1	1	1	1	1	300
316	2289	11100	1	84	1	393	1	1	1	1	1	300
317	2938	11100	1	84	1	579	1	1	1	1	1	300
318	11	11100	1	85	1	384	1	1	1	1	1	300
319	2094	11100	1	85	1	395	1	1	1	1	1	300
320	2302	11100	1	85	1	387	1	1	1	1	1	300
321	3110	11100	1	85	1	599	1	1	1	1	1	300
322	931	11100	1	86	1	303	1	1	1	1	1	300
323	935	11100	1	86	1	221	1	1	1	1	1	300
324	1836	11100	1	86	1	156	1	1	1	1	1	300
325	539	11100	1	87	1	236	1	1	1	1	1	300
326	1900	11100	1	87	1	111	1	1	1	1	1	300
327	2012	11100	1	87	1	199	1	1	1	1	1	300
328	2647	11100	1	87	1	246	1	1	1	1	1	300
329	927	11100	1	88	1	187	1	1	1	1	1	300
330	1806	11100	1	88	1	455	1	1	1	1	1	300
331	2620	11100	1	88	1	409	1	1	1	1	1	300
332	3273	11100	1	88	1	347	1	1	1	1	1	300
333	932	11100	1	89	1	303	1	1	1	1	1	300
334	934	11100	1	89	1	222	1	1	1	1	1	300
335	2929	11100	1	89	1	205	1	1	1	1	1	300
336	3294	11100	1	89	1	344	1	1	1	1	1	300
337	521	11100	1	90	1	688	1	1	1	1	1	300
338	703	11100	1	90	1	201	1	1	1	1	1	300
339	3102	11100	1	90	1	117	1	1	1	1	1	300
340	580	11100	1	91	1	223	1	1	1	1	1	300
341	706	11100	1	91	1	106	1	1	1	1	1	300
342	3391	11100	1	91	1	110	1	1	1	1	1	300
343	495	11100	1	92	1	547	1	1	1	1	1	300
344	1761	11100	1	92	1	1908	1	1	1	1	1	300
345	3232	11100	1	92	1	414	1	1	1	1	1	300
346	497	11100	1	93	1	404	1	1	1	1	1	300
347	1988	11100	1	93	1	404	1	1	1	1	1	300
348	2610	11100	1	93	1	404	1	1	1	1	1	300
349	3351	11100	1	93	1	79	1	1	1	1	1	300
350	685	11100	1	94	1	402	1	1	1	1	1	300
351	1700	11100	1	94	1	288	1	1	1	1	1	300
352	1986	11100	1	94	1	808	1	1	1	1	1	300
353	3369	11100	1	94	1	336	1	1	1	1	1	300
354	1992	11100	1	95	1	336	1	1	1	1	1	300
355	1994	11100	1	95	1	507	1	1	1	1	1	300
356	2607	11100	1	95	1	67	1	1	1	1	1	300
357	3367	11100	1	95	1	120	1	1	1	1	1	300
358	496	11100	1	96	1	67	1	1	1	1	1	300
359	3352	11100	1	96	1	404	1	1	1	1	1	300
360	3366	11100	1	96	1	99	1	1	1	1	1	300
361	710	11100	1	97	1	301	1	1	1	1	1	300
362	2002	11100	1	97	1	519	1	1	1	1	1	300
363	3173	11100	1	97	1	191	1	1	1	1	1	300
364	3372	11100	1	97	1	288	1	1	1	1	1	300
365	2001	11100	1	98	1	101	1	1	1	1	1	300
366	2009	11100	1	98	1	809	1	1	1	1	1	300
367	2797	11100	1	98	1	519	1	1	1	1	1	300
368	3155	11100	1	98	1	460	1	1	1	1	1	300
369	698	11100	1	99	1	80	1	1	1	1	1	300
370	2788	11100	1	99	1	112	1	1	1	1	1	300
371	2789	11100	1	99	1	107	1	1	1	1	1	300
372	3385	11100	1	99	1	203	1	1	1	1	1	300
373	2015	11100	1	100	1	175	1	1	1	1	1	300
374	2016	11100	1	100	1	153	1	1	1	1	1	300
375	2785	11100	1	100	1	50	1	1	1	1	1	300
376	702	11100	1	101	1	331	1	1	1	1	1	300
377	2008	11100	1	101	1	203	1	1	1	1	1	300
378	2786	11100	1	101	1	111	1	1	1	1	1	300
379	3381	11100	1	101	1	809	1	1	1	1	1	300
380	1800	11100	1	102	1	159	1	1	1	1	1	300
381	2790	11100	1	102	1	252	1	1	1	1	1	300
382	3390	11100	1	102	1	144	1	1	1	1	1	300
383	2013	11100	1	103	1	144	1	1	1	1	1	300
384	2014	11100	1	103	1	110	1	1	1	1	1	300
385	3328	11100	1	103	1	175	1	1	1	1	1	300
386	1512	11100	1	104	1	200	1	1	1	1	1	300
387	3103	11100	1	104	1	117	1	1	1	1	1	300
388	3259	11100	1	104	1	159	1	1	1	1	1	300
389	3261	11100	1	104	1	450	1	1	1	1	1	300
390	936	11100	1	105	1	447	1	1	1	1	1	300
391	948	11100	1	105	1	344	1	1	1	1	1	300
392	2945	11100	1	105	1	615	1	1	1	1	1	300
393	3293	11100	1	105	1	130	1	1	1	1	1	300
394	945	11100	1	106	1	228	1	1	1	1	1	300
395	947	11100	1	106	1	171	1	1	1	1	1	300
396	1837	11100	1	106	1	615	1	1	1	1	1	300
397	3272	11100	1	106	1	190	1	1	1	1	1	300
398	700	11100	1	107	1	347	1	1	1	1	1	300
399	1510	11100	1	107	1	446	1	1	1	1	1	300
400	1809	11100	1	107	1	190	1	1	1	1	1	300
401	2984	11100	1	107	1	605	1	1	1	1	1	300
402	1	11100	1	108	1	385	1	1	1	1	1	300
403	2081	11100	1	108	1	587	1	1	1	1	1	300
404	2291	11100	1	108	1	361	1	1	1	1	1	300
405	2936	11100	1	108	1	577	1	1	1	1	1	300
406	2091	11100	1	109	1	695	1	1	1	1	1	300
407	2095	11100	1	109	1	820	1	1	1	1	1	300
408	2203	11100	1	109	1	471	1	1	1	1	1	300
409	3440	11100	1	109	1	333	1	1	1	1	1	300
410	9	11100	1	110	1	389	1	1	1	1	1	300
411	2082	11100	1	110	1	333	1	1	1	1	1	300
412	2085	11100	1	110	1	682	1	1	1	1	1	300
413	3435	11100	1	110	1	587	1	1	1	1	1	300
414	116	11100	1	111	1	228	1	1	1	1	1	300
415	1652	11100	1	111	1	345	1	1	1	1	1	300
416	3539	11100	1	111	1	118	1	1	1	1	1	300
417	61	11100	1	112	1	205	1	1	1	1	1	300
418	2211	11100	1	112	1	813	1	1	1	1	1	300
419	3018	11100	1	112	1	475	1	1	1	1	1	300
420	3442	11100	1	112	1	471	1	1	1	1	1	300
421	125	11100	1	113	1	472	1	1	1	1	1	300
422	1697	11100	1	113	1	350	1	1	1	1	1	300
423	2244	11100	1	113	1	803	1	1	1	1	1	300
424	2374	11100	1	113	1	182	1	1	1	1	1	300
425	115	11100	1	114	1	235	1	1	1	1	1	300
426	2243	11100	1	114	1	182	1	1	1	1	1	300
427	3538	11100	1	114	1	228	1	1	1	1	1	300
428	1902	11100	1	115	1	118	1	1	1	1	1	300
429	2233	11100	1	115	1	286	1	1	1	1	1	300
430	3537	11100	1	115	1	74	1	1	1	1	1	300
431	949	11100	1	116	1	172	1	1	1	1	1	300
432	1839	11100	1	116	1	123	1	1	1	1	1	300
433	2939	11100	1	116	1	206	1	1	1	1	1	300
434	499	11100	1	117	1	215	1	1	1	1	1	300
435	1763	11100	1	117	1	414	1	1	1	1	1	300
436	2598	11100	1	117	1	122	1	1	1	1	1	300
437	3231	11100	1	117	1	203	1	1	1	1	1	300
438	491	11100	1	118	1	149	1	1	1	1	1	300
439	500	11100	1	118	1	503	1	1	1	1	1	300
440	2603	11100	1	118	1	199	1	1	1	1	1	300
441	3213	11100	1	118	1	215	1	1	1	1	1	300
442	498	11100	1	119	1	403	1	1	1	1	1	300
443	1971	11100	1	119	1	404	1	1	1	1	1	300
444	2609	11100	1	119	1	503	1	1	1	1	1	300
445	3098	11100	1	119	1	202	1	1	1	1	1	300
446	684	11100	1	120	1	50	1	1	1	1	1	300
447	687	11100	1	120	1	50	1	1	1	1	1	300
448	2612	11100	1	120	1	375	1	1	1	1	1	300
449	3368	11100	1	120	1	507	1	1	1	1	1	300
450	2940	11100	1	121	1	132	1	1	1	1	1	300
451	2941	11100	1	121	1	123	1	1	1	1	1	300
452	3275	11100	1	121	1	802	1	1	1	1	1	300
453	671	11100	1	122	1	374	1	1	1	1	1	300
454	686	11100	1	122	1	50	1	1	1	1	1	300
455	2770	11100	1	122	1	73	1	1	1	1	1	300
456	2772	11100	1	122	1	50	1	1	1	1	1	300
457	629	11100	1	123	1	772	1	1	1	1	1	300
458	660	11100	1	123	1	221	1	1	1	1	1	300
459	708	11100	1	123	1	217	1	1	1	1	1	300
460	3156	11100	1	123	1	238	1	1	1	1	1	300
461	630	11100	1	124	1	339	1	1	1	1	1	300
462	631	11100	1	124	1	555	1	1	1	1	1	300
463	2730	11100	1	124	1	110	1	1	1	1	1	300
464	3105	11100	1	124	1	772	1	1	1	1	1	300
465	1747	11100	1	125	1	802	1	1	1	1	1	300
466	1808	11100	1	125	1	446	1	1	1	1	1	300
467	1811	11100	1	125	1	102	1	1	1	1	1	300
468	3263	11100	1	125	1	648	1	1	1	1	1	300
469	613	11100	1	126	1	1028	1	1	1	1	1	300
470	1812	11100	1	126	1	648	1	1	1	1	1	300
471	2680	11100	1	126	1	102	1	1	1	1	1	300
472	2720	11100	1	126	1	172	1	1	1	1	1	300
473	661	11100	1	127	1	238	1	1	1	1	1	300
474	2003	11100	1	127	1	460	1	1	1	1	1	300
475	3106	11100	1	127	1	541	1	1	1	1	1	300
476	3383	11100	1	127	1	206	1	1	1	1	1	300
477	689	11100	1	128	1	102	1	1	1	1	1	300
478	2004	11100	1	128	1	541	1	1	1	1	1	300
479	2762	11100	1	128	1	196	1	1	1	1	1	300
480	3215	11100	1	128	1	282	1	1	1	1	1	300
481	137	11100	1	129	1	271	1	1	1	1	1	300
482	2241	11100	1	129	1	258	1	1	1	1	1	300
483	2242	11100	1	129	1	472	1	1	1	1	1	300
484	3067	11100	1	129	1	91	1	1	1	1	1	300
485	33	11100	1	130	1	218	1	1	1	1	1	300
486	59	11100	1	130	1	206	1	1	1	1	1	300
487	2204	11100	1	130	1	475	1	1	1	1	1	300
488	58	11100	1	131	1	56	1	1	1	1	1	300
489	2198	11100	1	131	1	226	1	1	1	1	1	300
490	2200	11100	1	131	1	165	1	1	1	1	1	300
491	905	11100	1	132	1	139	1	1	1	1	1	300
492	1040	11100	1	132	1	350	1	1	1	1	1	300
493	2678	11100	1	132	1	166	1	1	1	1	1	300
494	3274	11100	1	132	1	102	1	1	1	1	1	300
495	907	11100	1	133	1	132	1	1	1	1	1	300
496	944	11100	1	133	1	132	1	1	1	1	1	300
497	2903	11100	1	133	1	211	1	1	1	1	1	300
498	2005	11100	1	134	1	206	1	1	1	1	1	300
499	3048	11100	1	134	1	329	1	1	1	1	1	300
500	3211	11100	1	134	1	677	1	1	1	1	1	300
501	1840	11100	1	135	1	200	1	1	1	1	1	300
502	2075	11100	1	135	1	200	1	1	1	1	1	300
503	2904	11100	1	135	1	132	1	1	1	1	1	300
